width,height,majority_pct,density,alpha,beta,decay,vision,aversion,iteration,step_count,Avg_Maj_Grievance,Avg_Min_Grievance,Avg_Maj_Threshold,Overall_Violence_Level
80,80,0.7,0.7,0.1,0.017,0.7,1,0.5,2,50,0.0,0.0,0.8155583947109474,0.00015659254619480113
80,80,0.7,0.7,0.1,0.017,0.5,10,0.0,0,50,0.0,0.0,0.8179142676148912,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.2,1,50,0.0,0.0,0.8230681524657054,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.0,1,50,0.0,0.0,0.8236642566973107,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.0,2,50,0.0,0.0,0.8204210444341301,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.1,0,50,0.0,0.0,0.8193525050923552,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.1,1,50,0.0,0.0,0.8239504588325831,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.2,2,50,0.0,0.0,0.820029312099402,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.1,2,50,0.0,0.0,0.8224710684050665,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.3,0,50,0.0,0.0,0.8180581182984943,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.2,0,50,0.0,0.0,0.8227850602856837,0.0
80,80,0.7,0.7,0.1,0.017,0.8,1,0.0,0,50,0.0,0.0,0.8099032529204747,3.125097659301853e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.0,1,50,0.0,0.0,0.8117173995102087,4.691531785127844e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.0,2,50,0.0,0.0,0.8156921245280797,0.0
80,80,0.7,0.7,0.1,0.017,0.8,1,0.1,0,50,0.0,0.0,0.8128728290664272,0.0
80,80,0.7,0.7,0.1,0.017,0.8,1,0.1,1,50,0.0,0.0,0.8159538978506566,3.1280302793331036e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.1,2,50,0.0,0.0,0.8144281939801165,1.5629395767559626e-05
80,80,0.7,0.7,0.1,0.017,0.5,10,0.3,1,50,0.0,0.0,0.8208738613322341,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.4,0,50,0.0,0.0,0.8220958018688165,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.5,0,50,0.0,0.0,0.8197244739337113,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.3,2,50,0.0,0.0,0.8196938267748881,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.4,2,50,0.0,0.0,0.8191806910437736,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.4,1,50,0.0,0.0,0.819985088675092,0.0
80,80,0.7,0.7,0.1,0.017,0.8,1,0.2,0,50,0.0,0.0,0.8118775489073328,0.0
80,80,0.7,0.7,0.1,0.017,0.8,1,0.2,1,50,0.0,0.0,0.8170410809361764,1.5628174472939816e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.2,2,50,0.0,0.0,0.8139301169067802,6.258703509567993e-05
80,80,0.7,0.7,0.1,0.017,0.5,10,0.5,2,50,0.0,0.0,0.8212068056122513,0.0
80,80,0.7,0.7,0.1,0.017,0.5,10,0.5,1,50,0.0,0.0,0.8195280089079201,0.0
80,80,0.7,0.7,0.1,0.017,0.8,1,0.3,0,50,0.0,0.0,0.8141718731635176,4.6892584719269725e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.3,1,50,0.0,0.0,0.8129398713101567,1.563306079697344e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.3,2,50,0.0,0.0,0.8134537048756194,4.688745448009628e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.4,0,50,0.0,0.0,0.8142691415074158,9.386292883625612e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.4,1,50,0.0,0.0,0.8098993508562274,6.253517603652055e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.4,2,50,0.0,0.0,0.8138604269585759,6.254397623328903e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.5,0,50,0.0,0.0,0.8132265373978662,9.384237608896257e-05
80,80,0.7,0.7,0.1,0.017,0.8,1,0.5,1,50,0.0,0.0,0.8119651523204269,0.00012517407019135986
80,80,0.7,0.7,0.1,0.017,0.8,1,0.5,2,50,0.0,0.0,0.8128610400799433,9.389230552556218e-05
80,80,0.7,0.7,0.1,0.017,0.6,10,0.0,1,50,0.0,0.0,0.8169241836180401,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.0,2,50,0.0,0.0,0.8193681463070684,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.1,0,50,0.0,0.0,0.8167650480605823,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.0,0,50,0.0,0.0,0.8210818475561416,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.2,1,50,0.0,0.0,0.8180296147444942,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.2,2,50,0.0,0.0,0.816541068294853,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.1,1,50,0.0,0.0,0.8180633309133841,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.3,0,50,0.0,0.0,0.8176299433380873,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.1,2,50,0.0,0.0,0.8215033783339329,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.2,0,50,0.0,0.0,0.8216931231255521,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.4,0,50,0.0,0.0,0.8225731789752523,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.3,1,50,0.0,0.0,0.8181000043930086,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.3,2,50,0.0,0.0,0.8176260193710099,0.0
80,80,0.7,0.7,0.1,0.017,0.9,1,0.0,0,50,0.0013330726551868792,0.004383464750351463,0.7948214213150318,0.0038763930787626805
80,80,0.7,0.7,0.1,0.017,0.6,10,0.4,2,50,0.0,0.0,0.8197192373143641,0.0
80,80,0.7,0.7,0.1,0.017,0.9,1,0.0,1,50,0.0013406051740488263,0.004778978196507783,0.7938756422778246,0.004531604031564966
80,80,0.7,0.7,0.1,0.017,0.6,10,0.4,1,50,0.0,0.0,0.8216217077152722,0.0
80,80,0.7,0.7,0.1,0.017,0.6,10,0.5,1,50,0.0,0.0,0.8172122314524918,0.0
80,80,0.7,0.7,0.1,0.017,0.9,1,0.0,2,50,0.0013403326908521987,0.004129055305155548,0.7938470866101685,0.003516009563546013
80,80,0.7,0.7,0.1,0.017,0.9,1,0.1,0,50,0.004133761971275938,0.010411752022469937,0.7860822531117114,0.00895536384096024
80,80,0.7,0.7,0.1,0.017,0.6,10,0.5,0,50,0.0,0.0,0.818155354832348,0.0
80,80,0.7,0.7,0.1,0.017,0.9,1,0.1,1,50,0.0027148251978182957,0.008680301174206394,0.7882855213351614,0.007923112986404126
80,80,0.7,0.7,0.1,0.017,0.6,10,0.5,2,50,0.0,0.0,0.8201423503493639,0.0
80,80,0.7,0.7,0.1,0.017,0.9,1,0.1,2,50,0.0010232875489564115,0.003349223788793862,0.7996074277529853,0.0029221946150360194
80,80,0.7,0.7,0.1,0.017,0.9,1,0.2,0,50,0.0016882814693202517,0.005636152239988968,0.791502878176799,0.00709885230009069
80,80,0.7,0.7,0.1,0.017,0.9,1,0.2,1,50,0.0011420821112052277,0.005094384481659437,0.7943910462059832,0.004628398980501306
80,80,0.7,0.7,0.1,0.017,0.9,1,0.2,2,50,0.0005125293583416733,0.0016047242942352632,0.7991399670332991,0.0022040892890639657
80,80,0.7,0.7,0.1,0.017,0.9,1,0.3,0,50,0.0017553986400901675,0.004488405295880537,0.7916057842386063,0.004160800875958079
80,80,0.7,0.7,0.1,0.017,0.9,1,0.3,1,50,0.0014854786271821837,0.0025126612730181344,0.8001732515532268,0.0037215411558669
80,80,0.7,0.7,0.1,0.017,0.9,1,0.3,2,50,0.0013399716271350953,0.004188615049101534,0.7945348847815252,0.005754135785095538
80,80,0.7,0.7,0.1,0.017,0.9,1,0.4,0,50,0.0024969802868721916,0.008141029203768644,0.7908079999956257,0.008337895971842002
80,80,0.7,0.7,0.1,0.017,0.9,1,0.4,1,50,0.0014392852209641812,0.0051209633324331314,0.7955432859713142,0.006597254791608042
80,80,0.7,0.7,0.1,0.017,0.9,1,0.5,0,50,0.0034514815170451326,0.010610781234429555,0.7790367483073407,0.015046894327273866
80,80,0.7,0.7,0.1,0.017,0.9,1,0.4,2,50,0.002619981362822408,0.007244574872395816,0.7875501709793206,0.009775859102497928
80,80,0.7,0.7,0.1,0.017,0.9,1,0.5,1,50,0.0021115574164026407,0.006874584908213148,0.7884333184699138,0.009917872506843959
80,80,0.7,0.7,0.1,0.017,0.9,1,0.5,2,50,0.0012799229728939524,0.0032827104331813097,0.7982323254282223,0.006363252607057426
80,80,0.7,0.7,0.1,0.017,0.7,10,0.1,0,50,0.0,0.0,0.8178617523816986,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.0,2,50,0.0,0.0,0.8192617754771229,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.0,0,50,0.0,0.0,0.8163903405348433,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.0,1,50,0.0,0.0,0.8196625973013365,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.1,1,50,0.0,0.0,0.8175651748347516,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.2,2,50,0.0,0.0,0.814954919086881,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.2,0,50,0.0,0.0,0.8156960750165283,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.1,2,50,0.0,0.0,0.8207456296591492,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.2,1,50,0.0,0.0,0.8168004849051745,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.3,0,50,0.0,0.0,0.817227435863391,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.0,0,50,0.0,0.0,0.7938168816547858,1.5632083287739758e-05
80,80,0.7,0.7,0.1,0.014,0.5,1,0.0,1,50,0.0,0.0,0.7908417752391677,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.3,1,50,0.0,0.0,0.8173928777965096,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.3,2,50,0.0,0.0,0.8167903250383414,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.0,2,50,0.0,0.0,0.7886731390711689,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.4,1,50,0.0,0.0,0.8156111343310876,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.4,2,50,0.0,0.0,0.8166774527880368,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.4,0,50,0.0,0.0,0.8161815735203727,1.5625e-05
80,80,0.7,0.7,0.1,0.017,0.7,10,0.5,1,50,0.0,0.0,0.8171810394597481,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.1,0,50,0.0,0.0,0.7904221212945057,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.1,1,50,0.0,0.0,0.7911351297397622,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.5,2,50,0.0,0.0,0.8175539997362719,0.0
80,80,0.7,0.7,0.1,0.017,0.7,10,0.5,0,50,0.0,0.0,0.8160631042050076,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.1,2,50,0.0,0.0,0.7939607639341599,4.690211528539937e-05
80,80,0.7,0.7,0.1,0.014,0.5,1,0.2,0,50,0.0,0.0,0.7901817204924564,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.3,1,50,0.0,0.0,0.7892215114863654,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.3,0,50,0.0,0.0,0.7902151662231712,3.130527337329973e-05
80,80,0.7,0.7,0.1,0.014,0.5,1,0.2,1,50,0.0,0.0,0.7897001195387292,1.5629884338855894e-05
80,80,0.7,0.7,0.1,0.014,0.5,1,0.2,2,50,0.0,0.0,0.7900766309719792,1.5627686008532716e-05
80,80,0.7,0.7,0.1,0.014,0.5,1,0.3,2,50,0.0,0.0,0.7933113913577596,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.4,0,50,0.0,0.0,0.789199658867992,3.1293027913380896e-05
80,80,0.7,0.7,0.1,0.014,0.5,1,0.4,1,50,0.0,0.0,0.789916295935098,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.4,2,50,0.0,0.0,0.7871396383764651,1.5648472709063594e-05
80,80,0.7,0.7,0.1,0.014,0.5,1,0.5,0,50,0.0,0.0,0.7904754654239499,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.5,1,50,0.0,0.0,0.789740491820057,0.0
80,80,0.7,0.7,0.1,0.014,0.5,1,0.5,2,50,0.0,0.0,0.7855285604502885,3.134108502836368e-05
80,80,0.7,0.7,0.1,0.017,0.8,10,0.0,2,50,0.0,0.0,0.8175436897663909,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.1,0,50,0.0,0.0,0.8142072520051569,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.0,1,50,0.0,0.0,0.8143742901017229,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.1,1,50,0.0,0.0,0.8163599662650929,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.0,0,50,0.0,0.0,0.8155891822890333,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.1,2,50,0.0,0.0,0.8155498314150453,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.2,2,50,0.0,0.0,0.8128945180452182,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.2,1,50,0.0,0.0,0.8156955357866014,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.3,0,50,0.0,0.0,0.8171275042306023,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.2,0,50,0.0,0.0,0.8161820921220493,6.25e-05
80,80,0.7,0.7,0.1,0.014,0.6,1,0.0,0,50,0.0,0.0,0.7884837723373155,0.0
80,80,0.7,0.7,0.1,0.014,0.6,1,0.0,1,50,0.0,0.0,0.7887978025131266,0.0
80,80,0.7,0.7,0.1,0.014,0.6,1,0.0,2,50,0.0,0.0,0.7874035296655307,0.0
80,80,0.7,0.7,0.1,0.014,0.6,1,0.1,0,50,0.0,0.0,0.7893511221462001,1.5630372940698364e-05
80,80,0.7,0.7,0.1,0.017,0.8,10,0.3,2,50,0.0,0.0,0.8162960889641967,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.3,1,50,0.0,0.0,0.8161714272133149,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.4,0,50,0.0,0.0,0.8105789326649081,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.4,2,50,0.0,0.0,0.8126256369879309,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.5,0,50,0.0,0.0,0.8141075010299045,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.5,1,50,0.0,0.0,0.8133499996130774,0.0
80,80,0.7,0.7,0.1,0.014,0.6,1,0.1,1,50,0.0,0.0,0.7878453138403253,0.0
80,80,0.7,0.7,0.1,0.014,0.6,1,0.1,2,50,0.0,0.0,0.7877562340889267,0.0
80,80,0.7,0.7,0.1,0.014,0.6,1,0.2,0,50,0.0,0.0,0.7870301462413785,4.6893317702227434e-05
80,80,0.7,0.7,0.1,0.017,0.8,10,0.4,1,50,0.0,0.0,0.8170785646045469,0.0
80,80,0.7,0.7,0.1,0.017,0.8,10,0.5,2,50,0.0,0.0,0.8178888589064346,0.0
80,80,0.7,0.7,0.1,0.014,0.6,1,0.2,1,50,0.0,0.0,0.7878761935556382,0.0
80,80,0.7,0.7,0.1,0.014,0.6,1,0.2,2,50,0.0,0.0,0.7882781449690859,1.5631594578963e-05
80,80,0.7,0.7,0.1,0.014,0.6,1,0.3,0,50,0.0,0.0,0.7879335226436686,0.0
80,80,0.7,0.7,0.1,0.014,0.6,1,0.3,1,50,0.0,0.0,0.7838701863607604,4.693293283897311e-05
80,80,0.7,0.7,0.1,0.014,0.6,1,0.3,2,50,0.0,0.0,0.790005957487979,6.259095247781934e-05
80,80,0.7,0.7,0.1,0.014,0.6,1,0.4,0,50,0.0,0.0,0.7890055613114911,3.1306253424121465e-05
80,80,0.7,0.7,0.1,0.014,0.6,1,0.4,1,50,0.0,0.0,0.7884234004838446,3.128421711246676e-05
80,80,0.7,0.7,0.1,0.014,0.6,1,0.4,2,50,0.0,0.0,0.7857473667873696,0.00015635016182241748
80,80,0.7,0.7,0.1,0.014,0.6,1,0.5,0,50,0.0,0.0,0.7888480968665694,3.1318509238960225e-05
80,80,0.7,0.7,0.1,0.014,0.6,1,0.5,1,50,0.0,0.0,0.7893926725003888,3.13263579976192e-05
80,80,0.7,0.7,0.1,0.014,0.6,1,0.5,2,50,0.0,0.0,0.784535847848984,4.694909153507879e-05
80,80,0.7,0.7,0.1,0.017,0.9,10,0.0,0,50,0.0013429974530122825,0.0063539573941498876,0.7971361954099334,0.004375
80,80,0.7,0.7,0.1,0.017,0.9,10,0.0,2,50,0.001405618364972352,0.008048041652682069,0.7924205982695193,0.00578125
80,80,0.7,0.7,0.1,0.017,0.9,10,0.1,2,50,0.0007324820975305318,0.004280374853771592,0.8001134682771357,0.003078125
80,80,0.7,0.7,0.1,0.017,0.9,10,0.1,0,50,0.0003762644930069724,0.0020375333560404556,0.7993251495646153,0.001859375
80,80,0.7,0.7,0.1,0.017,0.9,10,0.1,1,50,0.00053184592491694,0.0026327941267351254,0.8042256484247504,0.001859375
80,80,0.7,0.7,0.1,0.017,0.9,10,0.2,0,50,0.0010015090523461429,0.004499304359087745,0.7963242731301098,0.0036875
80,80,0.7,0.7,0.1,0.017,0.9,10,0.0,1,50,0.001297926335097442,0.005913361913677708,0.7922140299158655,0.00440625
80,80,0.7,0.7,0.1,0.017,0.9,10,0.2,2,50,0.001091678352943748,0.005770252133252615,0.7953037315900997,0.0045625
80,80,0.7,0.7,0.1,0.017,0.9,10,0.3,0,50,0.0003313608340880103,0.0014802381936002088,0.804193584066025,0.00153125
80,80,0.7,0.7,0.1,0.017,0.9,10,0.3,1,50,0.00040800356354462323,0.0019696029793735675,0.8009763285299414,0.001703125
80,80,0.7,0.7,0.1,0.017,0.9,10,0.2,1,50,0.0010594178436389935,0.005469902546396651,0.7936795541500229,0.0045
80,80,0.7,0.7,0.1,0.017,0.9,10,0.3,2,50,0.0008570857818728289,0.004530476709702717,0.795472967017734,0.003765625
80,80,0.7,0.7,0.1,0.017,0.9,10,0.4,0,50,0.0008959793366617962,0.0035287142697184386,0.8028399776273685,0.0031875
80,80,0.7,0.7,0.1,0.017,0.9,10,0.4,1,50,0.0006792420560511281,0.0034634161914118664,0.7997146954004202,0.002859375
80,80,0.7,0.7,0.1,0.017,0.9,10,0.4,2,50,0.0014762267529097649,0.006711445953892465,0.7923899733358649,0.006171875
80,80,0.7,0.7,0.1,0.017,0.9,10,0.5,0,50,0.000853746124170635,0.0037542542211551175,0.7963664378879413,0.004047064706158101
80,80,0.7,0.7,0.1,0.014,0.7,1,0.0,0,50,0.0,0.0,0.7840920367280764,0.0
80,80,0.7,0.7,0.1,0.014,0.7,1,0.0,1,50,0.0,0.0,0.785988252461966,0.0
80,80,0.7,0.7,0.1,0.014,0.7,1,0.0,2,50,0.0,0.0,0.7892504632372396,4.689624986321927e-05
80,80,0.7,0.7,0.1,0.017,0.9,10,0.5,1,50,0.0006912617547216097,0.002168398726970274,0.8104653723613842,0.00178125
80,80,0.7,0.7,0.1,0.014,0.7,1,0.1,0,50,0.0,0.0,0.7892414963788755,4.691678526187386e-05
80,80,0.7,0.7,0.1,0.014,0.7,1,0.1,1,50,0.0,0.0,0.7879883555983269,1.5628662967883096e-05
80,80,0.7,0.7,0.1,0.017,0.9,10,0.5,2,50,0.0017526691881719872,0.007950399174774348,0.7889159706756317,0.007296875
80,80,0.7,0.7,0.1,0.014,0.7,1,0.1,2,50,0.0,0.0,0.7866527563556892,0.0
80,80,0.7,0.7,0.1,0.014,0.7,1,0.2,0,50,0.0,0.0,0.7890852923504272,0.0
80,80,0.7,0.7,0.1,0.014,0.7,1,0.2,1,50,0.0,0.0,0.7905952045321863,0.0
80,80,0.7,0.7,0.1,0.014,0.7,1,0.2,2,50,0.0,0.0,0.78729700048545,1.563306079697344e-05
80,80,0.7,0.7,0.1,0.014,0.7,1,0.3,0,50,0.0,0.0,0.7833456465043276,1.563917300053173e-05
80,80,0.7,0.7,0.1,0.014,0.7,1,0.3,1,50,0.0,0.0,0.7868986798669466,1.5629151493365425e-05
80,80,0.7,0.7,0.1,0.014,0.7,1,0.4,0,50,0.0,0.0,0.7877362799394115,1.5630861573089908e-05
80,80,0.7,0.7,0.1,0.014,0.7,1,0.3,2,50,0.0,0.0,0.7860147299243195,0.0
80,80,0.7,0.7,0.1,0.014,0.7,1,0.4,1,50,0.0,0.0,0.7844995677401786,1.563501618224175e-05
80,80,0.7,0.7,0.1,0.014,0.7,1,0.4,2,50,0.0,0.0,0.7858603612337851,6.260956674179814e-05
80,80,0.7,0.7,0.1,0.014,0.7,1,0.5,0,50,0.0,0.0,0.7867633458833109,6.26281920806651e-05
80,80,0.7,0.7,0.1,0.014,0.7,1,0.5,1,50,0.0,0.0,0.7879234973791652,4.694688742136397e-05
80,80,0.7,0.7,0.1,0.014,0.7,1,0.5,2,50,0.0,0.0,0.7839859592685374,0.00010951188986232791
80,80,0.7,0.7,0.1,0.014,0.5,10,0.1,1,50,0.0,0.0,0.7920093010468053,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.1,0,50,0.0,0.0,0.7912614156391149,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.0,1,50,0.0,0.0,0.7872618781792047,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.0,0,50,0.0,0.0,0.7933544350624611,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.1,2,50,0.0,0.0,0.7925990150053855,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.0,2,50,0.0,0.0,0.7939731307939087,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.2,1,50,0.0,0.0,0.7912183505315142,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.2,0,50,0.0,0.0,0.791702918155562,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.2,2,50,0.0,0.0,0.7897857617466648,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.3,0,50,0.0,0.0,0.7920006126399971,0.0
80,80,0.7,0.7,0.1,0.014,0.8,1,0.0,0,50,0.0,0.0,0.7836069911954394,3.1267588018260274e-05
80,80,0.7,0.7,0.1,0.014,0.8,1,0.0,1,50,0.0,0.0,0.783365678425621,1.5625244144439756e-05
80,80,0.7,0.7,0.1,0.014,0.8,1,0.0,2,50,0.0,0.0,0.785449067256816,1.5627930236919424e-05
80,80,0.7,0.7,0.1,0.014,0.8,1,0.1,0,50,0.0,0.0,0.7845708472481169,1.5633794009130137e-05
80,80,0.7,0.7,0.1,0.014,0.5,10,0.3,1,50,0.0,0.0,0.7880263498604009,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.3,2,50,0.0,0.0,0.7921795891088711,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.4,0,50,0.0,0.0,0.7916885441253003,0.0
80,80,0.7,0.7,0.1,0.014,0.8,1,0.1,1,50,0.0,0.0,0.7859467529633799,1.5637705635829112e-05
80,80,0.7,0.7,0.1,0.014,0.5,10,0.4,1,50,0.0,0.0,0.7932243698205373,0.0
80,80,0.7,0.7,0.1,0.014,0.8,1,0.1,2,50,0.0,0.0,0.7805105521521277,6.252149176279346e-05
80,80,0.7,0.7,0.1,0.014,0.5,10,0.5,0,50,0.0,0.0,0.7896035247595385,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.5,1,50,0.0,0.0,0.7904550648456466,0.0
80,80,0.7,0.7,0.1,0.014,0.5,10,0.4,2,50,0.0,0.0,0.788347335029826,0.0
80,80,0.7,0.7,0.1,0.014,0.8,1,0.2,0,50,0.0,0.0,0.7867604888491645,4.688086010751344e-05
80,80,0.7,0.7,0.1,0.014,0.8,1,0.2,1,50,0.0,0.0,0.7832640234132648,4.6905048546725246e-05
80,80,0.7,0.7,0.1,0.014,0.5,10,0.5,2,50,0.0,0.0,0.7908044950563493,0.0
80,80,0.7,0.7,0.1,0.014,0.8,1,0.2,2,50,0.0,0.0,0.7818887812779948,6.257234927885368e-05
80,80,0.7,0.7,0.1,0.014,0.8,1,0.3,0,50,0.0,0.0,0.7832238465167547,3.1263189157926e-05
80,80,0.7,0.7,0.1,0.014,0.8,1,0.3,2,50,0.0,0.0,0.7834449288181128,0.000156289072268067
80,80,0.7,0.7,0.1,0.014,0.8,1,0.3,1,50,0.0,0.0,0.7788685983454852,9.378663540445487e-05
80,80,0.7,0.7,0.1,0.014,0.8,1,0.4,0,50,0.0,0.0,0.7840025301995619,0.00031284217112466763
80,80,0.7,0.7,0.1,0.014,0.8,1,0.4,1,50,0.0,0.0,0.7848169742070534,7.818241521117071e-05
80,80,0.7,0.7,0.1,0.014,0.8,1,0.4,2,50,0.0,0.0,0.7832262455772699,7.840677434530344e-05
80,80,0.7,0.7,0.1,0.014,0.8,1,0.5,0,50,0.0,0.0,0.7835993934446703,0.00015630617253075324
80,80,0.7,0.7,0.1,0.014,0.8,1,0.5,1,50,0.0,0.0,0.7833722865297401,0.00021894842200744424
80,80,0.7,0.7,0.1,0.014,0.8,1,0.5,2,50,0.0,0.0,0.7796261726273843,0.0004697555705181404
80,80,0.7,0.7,0.1,0.014,0.6,10,0.0,0,50,0.0,0.0,0.7897626352245712,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.0,1,50,0.0,0.0,0.7927013063629109,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.2,0,50,0.0,0.0,0.7892415444692624,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.1,1,50,0.0,0.0,0.790335505233887,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.1,0,50,0.0,0.0,0.789041557158911,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.1,2,50,0.0,0.0,0.7914454059559063,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.2,2,50,0.0,0.0,0.7932410233279171,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.0,2,50,0.0,0.0,0.7904871662536854,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.3,0,50,0.0,0.0,0.7907361155705077,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.2,1,50,0.0,0.0,0.7900094754897676,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.3,2,50,0.0,0.0,0.7923304102788554,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.4,0,50,0.0,0.0,0.7897482905741497,0.0
80,80,0.7,0.7,0.1,0.014,0.6,10,0.3,1,50,0.0,0.0,0.7892654319203148,0.0
80,80,0.7,0.7,0.1,0.014,0.9,1,0.0,0,50,0.006732342060694706,0.018954593905096427,0.7365586490009478,0.015439429928741092
80,80,0.7,0.7,0.1,0.014,0.6,10,0.4,1,50,0.0,0.0,0.7912433113919811,0.0
80,80,0.7,0.7,0.1,0.014,0.9,1,0.0,1,50,0.007527980322715186,0.020037049593269074,0.7312875561501628,0.017001593899428073
80,80,0.7,0.7,0.1,0.014,0.6,10,0.5,2,50,0.0,0.0,0.7895012738840941,0.0
